geoid10,dohregion
360150104001,360150104001
360150104002,360150104002
360150104003,360150104003
360150104004,360150104004
360150105001,360150105001
360150105002,360150105002
360150105003,360150105003
360150106001,360150106001
360150106002,360150106002
360150106003,360150106003
360150106004,360150106004
360150107001,360150107001
360150107002,360150107002
360150107003,360150107003
360150107004,360150107004
360150107005,360150107005
360150108001,360150108001
360150108002,360150108002
360150108003,360150108003
360150108004,360150108004
360150108005,360150108005
360150109001,360150109001
360150109002,360150109002
360150109003,360150109003
360150109004,360150109004
360150110001,360150110001
360150110002,360150110002
360150110003,360150110003
360150110004,360150110004
360150111001,360150111001
360150111002,360150111002
360150111003,360150111003
360150111004,360150111004
360150111005,360150111005
360150111006,360150111006
360150112001,360150112001
360150112002,360150112002
360150112003,360150112003
360150112005,360150112005
360179701001,360179701001
360179701002,360179701002
360179701003,360179701003
360179701004,360179701004
360179702001,360179702001
360179702002,360179702002
360179702003,360179702003
360179702004,360179702004
360179702005,360179702005
360179702006,360179702006
360179703003,360179703003
360179703004,360179703004
360179703005,360179703005
360179704002,360179704002
360179704004,360179704004
360179705001,360179705001
360179705002,360179705002
360179705003,360179705003
360179705004,360179705004
360179705005,360179705005
360179705006,360179705006
360179706011,360179706011
360179706012,360179706012
360179706013,360179706013
360179706014,360179706014
360179706021,360179706021
360179706022,360179706022
360179706023,360179706023
360179706024,360179706024
360179707003,360179707003
360179708011,360179708011
360179708012,360179708012
360179708013,360179708013
360179708014,360179708014
360179708021,360179708021
360179708022,360179708022
360179708023,360179708023
360179708024,360179708024
360179709001,360179709001
360179709002,360179709002
360179709003,360179709003
360179709004,360179709004
360179710001,360179710001
360179710002,360179710002
360179710003,360179710003
360191001003,360191001003
360191001004,360191001004
360191001005,360191001005
360191001006,360191001006
360191002001,360191002001
360191002002,360191002002
360191002003,360191002003
360191002004,360191002004
360191003001,360191003001
360191003002,360191003002
360191003003,360191003003
360191003004,360191003004
360191003005,360191003005
360191003006,360191003006
360191004002,360191004002
360191004003,360191004003
360191004004,360191004004
360191004006,360191004006
360191006001,360191006001
360191006002,360191006002
360191006003,360191006003
360191006004,360191006004
360191006005,360191006005
360191007001,360191007001
360191007002,360191007002
360191007003,360191007003
360191008001,360191008001
360191008002,360191008002
360191008003,360191008003
360191008004,360191008004
360191008005,360191008005
360191009002,360191009002
360191009003,360191009003
360191009004,360191009004
360191010001,360191010001
360191010002,360191010002
360191010003,360191010003
360191010004,360191010004
360191010005,360191010005
360191013004,360191013004
360191014001,360191014001
360191016001,360191016001
360191017001,360191017001
360191017002,360191017002
360191017003,360191017003
360191017004,360191017004
360191017005,360191017005
360191018001,360191018001
360191018002,360191018002
360191018003,360191018003
360191018004,360191018004
360191018005,360191018005
360191019001,360191019001
360191019002,360191019002
360191019003,360191019003
360191019004,360191019004
360191019005,360191019005
360191020001,360191020001
360191020002,360191020002
360191020003,360191020003
360191021001,360191021001
360191021002,360191021002
360191022002,360191022002
360191022003,360191022003
360191022004,360191022004
360210001001,360210001001
360210001002,360210001002
360210002001,360210002001
360210002002,360210002002
360210003001,360210003001
360210003004,360210003004
360210003005,360210003005
360210004011,360210004011
360210004021,360210004021
360210004022,360210004022
360210004023,360210004023
360210005001,360210005001
360210006001,360210006001
360210006002,360210006002
360210006003,360210006003
360210007001,360210007001
360210007002,360210007002
360210007003,360210007003
360210007004,360210007004
360210007005,360210007005
360210008001,360210008001
360210008002,360210008002
360210009001,360210009001
360210009002,360210009002
360210010001,360210010001
360210010002,360210010002
360210010003,360210010003
360210010004,360210010004
360210010005,360210010005
360210010006,360210010006
360210011001,360210011001
360210011002,360210011002
360210011003,360210011003
360210011004,360210011004
360210012001,360210012001
360210012002,360210012002
360210013005,360210013005
360210014001,360210014001
360210015001,360210015001
360210015002,360210015002
360210016001,360210016001
360210016002,360210016002
360210016003,360210016003
360210017001,360210017001
360210017002,360210017002
360210018001,360210018001
360210018002,360210018002
360210019001,360210019001
360210019002,360210019002
360210020001,360210020001
360210020002,360210020002
360239701001,360239701001
360239701002,360239701002
360239701003,360239701003
360239701004,360239701004
360239702001,360239702001
360239702002,360239702002
360239702003,360239702003
360239702004,360239702004
360239702005,360239702005
360239703001,360239703001
360239703002,360239703002
360239703003,360239703003
360239703004,360239703004
360239704001,360239704001
360239704002,360239704002
360239704003,360239704003
360239705001,360239705001
360239705004,360239705004
360239706001,360239706001
360239706003,360239706003
360239707003,360239707003
360239707005,360239707005
360239709001,360239709001
360239709002,360239709002
360239709003,360239709003
360239709004,360239709004
360239710001,360239710001
360239710002,360239710002
360239710003,360239710003
360239710004,360239710004
360239710005,360239710005
360239711001,360239711001
360239711002,360239711002
360239711003,360239711003
360239711004,360239711004
360239712001,360239712001
360239712002,360239712002
360239712003,360239712003
360239712004,360239712004
360259701001,360259701001
360259701002,360259701002
360259701003,360259701003
360259701004,360259701004
360259702001,360259702001
360259702002,360259702002
360259702003,360259702003
360259702004,360259702004
360259703001,360259703001
360259703002,360259703002
360259703003,360259703003
360259704001,360259704001
360259704002,360259704002
360259704003,360259704003
360259704004,360259704004
360259704005,360259704005
360259704006,360259704006
360259704007,360259704007
360259705003,360259705003
360259705004,360259705004
360259706001,360259706001
360259706002,360259706002
360259706003,360259706003
360259706004,360259706004
360259706005,360259706005
360259706006,360259706006
360259707001,360259707001
360259707002,360259707002
360259707003,360259707003
360259707004,360259707004
360259708002,360259708002
360259708003,360259708003
360259708004,360259708004
360259710001,360259710001
360259710002,360259710002
