income,0.042,observed_Liver_Per100k,-0.0,0,0.0
higherEd,0.042,observed_Liver_Per100k,-15.23,7,0.032
unemploy,0.042,observed_Liver_Per100k,21.306,25,0.398
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.229,observed_Lung_Per100k,-84.23,20,0.0
n_5_2_stack_air_formaldehyde,0.229,observed_Lung_Per100k,0.005,0,0.131
pctSmoking,0.229,observed_Lung_Per100k,13.785,1,0.0
pctElderly,0.229,observed_Lung_Per100k,1644.771,68,0.0
income,0.229,observed_Lung_Per100k,0.0,0,0.002
higherEd,0.229,observed_Lung_Per100k,-81.427,40,0.046
unemploy,0.229,observed_Lung_Per100k,-218.337,112,0.052
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.033,observed_Mesothelioma_Per100k,-8.51,2,0.001
n_5_2_stack_air_formaldehyde,0.033,observed_Mesothelioma_Per100k,0.001,0,0.008
pctSmoking,0.033,observed_Mesothelioma_Per100k,0.368,0,0.0
pctElderly,0.033,observed_Mesothelioma_Per100k,35.951,9,0.0
income,0.033,observed_Mesothelioma_Per100k,0.0,0,0.0
higherEd,0.033,observed_Mesothelioma_Per100k,-1.422,2,0.533
unemploy,0.033,observed_Mesothelioma_Per100k,0.976,10,0.927
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.215,observed_NHL_Per100k,-13.75,7,0.07
n_5_2_stack_air_formaldehyde,0.215,observed_NHL_Per100k,0.002,0,0.346
pctSmoking,0.215,observed_NHL_Per100k,1.476,0,0.0
pctElderly,0.215,observed_NHL_Per100k,498.27,25,0.0
income,0.215,observed_NHL_Per100k,0.0,0,0.0
higherEd,0.215,observed_NHL_Per100k,38.015,11,0.001
unemploy,0.215,observed_NHL_Per100k,-114.412,30,0.0
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.009,observed_Nasal_Per100k,0.149,1,0.904
n_5_2_stack_air_formaldehyde,0.009,observed_Nasal_Per100k,-0.0,0,0.001
pctSmoking,0.009,observed_Nasal_Per100k,0.188,0,0.012
pctElderly,0.009,observed_Nasal_Per100k,11.482,3,0.001
income,0.009,observed_Nasal_Per100k,0.0,0,0.771
higherEd,0.009,observed_Nasal_Per100k,-1.514,1,0.444
unemploy,0.009,observed_Nasal_Per100k,-10.213,5,0.056
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.066,observed_Oral_Per100k,1.782,5,0.737
n_5_2_stack_air_formaldehyde,0.066,observed_Oral_Per100k,0.002,0,0.09
pctSmoking,0.066,observed_Oral_Per100k,1.421,0,0.0
pctElderly,0.066,observed_Oral_Per100k,165.165,15,0.0
income,0.066,observed_Oral_Per100k,0.0,0,0.003
higherEd,0.066,observed_Oral_Per100k,-3.493,6,0.606
unemploy,0.066,observed_Oral_Per100k,-11.626,19,0.558
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.316,observed_Other_Per100k,-151.166,20,0.0
n_5_2_stack_air_formaldehyde,0.316,observed_Other_Per100k,-0.003,0,0.135
pctSmoking,0.316,observed_Other_Per100k,7.48,1,0.0
pctElderly,0.316,observed_Other_Per100k,1829.199,98,0.0
income,0.316,observed_Other_Per100k,0.001,0,0.0
higherEd,0.316,observed_Other_Per100k,139.033,32,0.0
unemploy,0.316,observed_Other_Per100k,-37.415,99,0.706
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.084,observed_Ovary_Per100k,5.007,4,0.243
n_5_2_stack_air_formaldehyde,0.084,observed_Ovary_Per100k,-0.0,0,0.592
pctSmoking,0.084,observed_Ovary_Per100k,0.25,0,0.148
pctElderly,0.084,observed_Ovary_Per100k,160.164,11,0.0
income,0.084,observed_Ovary_Per100k,0.0,0,0.105
higherEd,0.084,observed_Ovary_Per100k,11.727,5,0.04
unemploy,0.084,observed_Ovary_Per100k,-37.763,14,0.011
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.177,observed_Pancreas_Per100k,-20.651,7,0.009
n_5_2_stack_air_formaldehyde,0.177,observed_Pancreas_Per100k,-0.0,0,0.677
pctSmoking,0.177,observed_Pancreas_Per100k,0.796,0,0.027
pctElderly,0.177,observed_Pancreas_Per100k,485.494,42,0.0
income,0.177,observed_Pancreas_Per100k,0.0,0,0.0
higherEd,0.177,observed_Pancreas_Per100k,-0.041,9,0.997
unemploy,0.177,observed_Pancreas_Per100k,8.494,41,0.836
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.199,observed_Prostate_Per100k,-60.493,22,0.007
n_5_2_stack_air_formaldehyde,0.199,observed_Prostate_Per100k,-0.002,0,0.109
pctSmoking,0.199,observed_Prostate_Per100k,7.402,1,0.0
pctElderly,0.199,observed_Prostate_Per100k,1244.262,92,0.0
income,0.199,observed_Prostate_Per100k,0.001,0,0.0
higherEd,0.199,observed_Prostate_Per100k,115.719,35,0.001
unemploy,0.199,observed_Prostate_Per100k,20.182,98,0.837
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.024,observed_Soft_Tissue_Per100k,8.288,2,0.002
n_5_2_stack_air_formaldehyde,0.024,observed_Soft_Tissue_Per100k,0.0,0,0.703
pctSmoking,0.024,observed_Soft_Tissue_Per100k,-0.093,0,0.447
pctElderly,0.024,observed_Soft_Tissue_Per100k,59.268,8,0.0
income,0.024,observed_Soft_Tissue_Per100k,0.0,0,0.259
higherEd,0.024,observed_Soft_Tissue_Per100k,2.402,4,0.583
unemploy,0.024,observed_Soft_Tissue_Per100k,-12.476,10,0.255
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.081,observed_Stomach_Per100k,67.332,7,0.0
n_5_2_stack_air_formaldehyde,0.081,observed_Stomach_Per100k,-0.0,0,0.716
pctSmoking,0.081,observed_Stomach_Per100k,-1.653,0,0.0
pctElderly,0.081,observed_Stomach_Per100k,187.94,20,0.0
income,0.081,observed_Stomach_Per100k,-0.0,0,0.0
higherEd,0.081,observed_Stomach_Per100k,-17.443,6,0.012
unemploy,0.081,observed_Stomach_Per100k,31.195,35,0.374
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.036,observed_Testis_Per100k,-4.217,2,0.11
n_5_2_stack_air_formaldehyde,0.036,observed_Testis_Per100k,-0.0,0,0.136
pctSmoking,0.036,observed_Testis_Per100k,0.353,0,0.0
pctElderly,0.036,observed_Testis_Per100k,25.21,10,0.012
income,0.036,observed_Testis_Per100k,0.0,0,0.002
higherEd,0.036,observed_Testis_Per100k,10.198,2,0.001
unemploy,0.036,observed_Testis_Per100k,-17.729,11,0.107
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.117,observed_Thyroid_Per100k,35.989,7,0.0
n_5_2_stack_air_formaldehyde,0.117,observed_Thyroid_Per100k,-0.0,0,0.767
pctSmoking,0.117,observed_Thyroid_Per100k,-0.167,0,0.53
pctElderly,0.117,observed_Thyroid_Per100k,166.371,21,0.0
income,0.117,observed_Thyroid_Per100k,0.0,0,0.0
higherEd,0.117,observed_Thyroid_Per100k,19.763,9,0.04
unemploy,0.117,observed_Thyroid_Per100k,-162.243,32,0.0
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.108,observed_Uterus_Per100k,25.264,7,0.001
n_5_2_stack_air_formaldehyde,0.108,observed_Uterus_Per100k,-0.0,0,0.789
pctSmoking,0.108,observed_Uterus_Per100k,0.193,0,0.513
pctElderly,0.108,observed_Uterus_Per100k,348.923,36,0.0
income,0.108,observed_Uterus_Per100k,0.0,0,0.125
higherEd,0.108,observed_Uterus_Per100k,15.418,9,0.089
unemploy,0.108,observed_Uterus_Per100k,-33.916,26,0.194
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.336,observed_Total_Per100k,-175.012,94,0.063
n_5_2_stack_air_formaldehyde,0.336,observed_Total_Per100k,0.004,0,0.664
pctSmoking,0.336,observed_Total_Per100k,48.177,8,0.0
pctElderly,0.336,observed_Total_Per100k,11319.081,392,0.0
income,0.336,observed_Total_Per100k,0.006,0,0.0
higherEd,0.336,observed_Total_Per100k,337.249,220,0.126
unemploy,0.336,observed_Total_Per100k,-1466.864,525,0.005
