higherEd,0.042,observed_Liver_Per100k,-15.39,7,0.03
unemploy,0.042,observed_Liver_Per100k,21.45,25,0.395
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.229,observed_Lung_Per100k,-84.15,20,0.0
n_5_2_stack_air_toluene,0.229,observed_Lung_Per100k,0.0,0,0.823
pctSmoking,0.229,observed_Lung_Per100k,13.79,1,0.0
pctElderly,0.229,observed_Lung_Per100k,1644.32,68,0.0
income,0.229,observed_Lung_Per100k,0.0,0,0.002
higherEd,0.229,observed_Lung_Per100k,-80.92,40,0.048
unemploy,0.229,observed_Lung_Per100k,-219.93,112,0.05
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.032,observed_Mesothelioma_Per100k,-8.5,2,0.001
n_5_2_stack_air_toluene,0.032,observed_Mesothelioma_Per100k,-0.0,0,0.737
pctSmoking,0.032,observed_Mesothelioma_Per100k,0.37,0,0.0
pctElderly,0.032,observed_Mesothelioma_Per100k,35.91,9,0.0
income,0.032,observed_Mesothelioma_Per100k,0.0,0,0.0
higherEd,0.032,observed_Mesothelioma_Per100k,-1.37,2,0.549
unemploy,0.032,observed_Mesothelioma_Per100k,0.77,10,0.943
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.215,observed_NHL_Per100k,-13.76,7,0.07
n_5_2_stack_air_toluene,0.215,observed_NHL_Per100k,0.0,0,0.165
pctSmoking,0.215,observed_NHL_Per100k,1.48,0,0.0
pctElderly,0.215,observed_NHL_Per100k,497.96,25,0.0
income,0.215,observed_NHL_Per100k,0.0,0,0.0
higherEd,0.215,observed_NHL_Per100k,38.28,11,0.001
unemploy,0.215,observed_NHL_Per100k,-114.82,30,0.0
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.009,observed_Nasal_Per100k,0.15,1,0.902
n_5_2_stack_air_toluene,0.009,observed_Nasal_Per100k,-0.0,0,0.002
pctSmoking,0.009,observed_Nasal_Per100k,0.19,0,0.012
pctElderly,0.009,observed_Nasal_Per100k,11.53,3,0.001
income,0.009,observed_Nasal_Per100k,0.0,0,0.757
higherEd,0.009,observed_Nasal_Per100k,-1.55,1,0.433
unemploy,0.009,observed_Nasal_Per100k,-10.18,5,0.057
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.066,observed_Oral_Per100k,1.81,5,0.733
n_5_2_stack_air_toluene,0.066,observed_Oral_Per100k,0.0,0,0.745
pctSmoking,0.066,observed_Oral_Per100k,1.42,0,0.0
pctElderly,0.066,observed_Oral_Per100k,165.01,15,0.0
income,0.066,observed_Oral_Per100k,0.0,0,0.003
higherEd,0.066,observed_Oral_Per100k,-3.31,6,0.625
unemploy,0.066,observed_Oral_Per100k,-12.23,19,0.537
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.316,observed_Other_Per100k,-151.31,20,0.0
n_5_2_stack_air_toluene,0.316,observed_Other_Per100k,0.0,0,0.225
pctSmoking,0.316,observed_Other_Per100k,7.48,1,0.0
pctElderly,0.316,observed_Other_Per100k,1829.18,98,0.0
income,0.316,observed_Other_Per100k,0.0,0,0.0
higherEd,0.316,observed_Other_Per100k,138.85,32,0.0
unemploy,0.316,observed_Other_Per100k,-35.92,98,0.717
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.084,observed_Ovary_Per100k,4.99,4,0.244
n_5_2_stack_air_toluene,0.084,observed_Ovary_Per100k,0.0,0,0.693
pctSmoking,0.084,observed_Ovary_Per100k,0.25,0,0.149
pctElderly,0.084,observed_Ovary_Per100k,160.17,11,0.0
income,0.084,observed_Ovary_Per100k,0.0,0,0.105
higherEd,0.084,observed_Ovary_Per100k,11.71,5,0.041
unemploy,0.084,observed_Ovary_Per100k,-37.62,14,0.012
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.177,observed_Pancreas_Per100k,-20.66,7,0.009
n_5_2_stack_air_toluene,0.177,observed_Pancreas_Per100k,0.0,0,0.883
pctSmoking,0.177,observed_Pancreas_Per100k,0.8,0,0.027
pctElderly,0.177,observed_Pancreas_Per100k,485.5,42,0.0
income,0.177,observed_Pancreas_Per100k,0.0,0,0.0
higherEd,0.177,observed_Pancreas_Per100k,-0.06,9,0.995
unemploy,0.177,observed_Pancreas_Per100k,8.63,41,0.834
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.199,observed_Prostate_Per100k,-60.4,22,0.008
n_5_2_stack_air_toluene,0.199,observed_Prostate_Per100k,-0.0,0,0.013
pctSmoking,0.199,observed_Prostate_Per100k,7.4,1,0.0
pctElderly,0.199,observed_Prostate_Per100k,1244.81,92,0.0
income,0.199,observed_Prostate_Per100k,0.0,0,0.0
higherEd,0.199,observed_Prostate_Per100k,115.36,35,0.001
unemploy,0.199,observed_Prostate_Per100k,20.14,98,0.838
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.024,observed_Soft_Tissue_Per100k,8.3,2,0.002
n_5_2_stack_air_toluene,0.024,observed_Soft_Tissue_Per100k,-0.0,0,0.377
pctSmoking,0.024,observed_Soft_Tissue_Per100k,-0.09,0,0.448
pctElderly,0.024,observed_Soft_Tissue_Per100k,59.28,8,0.0
income,0.024,observed_Soft_Tissue_Per100k,0.0,0,0.259
higherEd,0.024,observed_Soft_Tissue_Per100k,2.4,4,0.582
unemploy,0.024,observed_Soft_Tissue_Per100k,-12.55,10,0.252
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.081,observed_Stomach_Per100k,67.31,7,0.0
n_5_2_stack_air_toluene,0.081,observed_Stomach_Per100k,0.0,0,0.458
pctSmoking,0.081,observed_Stomach_Per100k,-1.65,0,0.0
pctElderly,0.081,observed_Stomach_Per100k,187.9,20,0.0
income,0.081,observed_Stomach_Per100k,-0.0,0,0.0
higherEd,0.081,observed_Stomach_Per100k,-17.44,6,0.012
unemploy,0.081,observed_Stomach_Per100k,31.37,35,0.371
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.036,observed_Testis_Per100k,-4.21,2,0.11
n_5_2_stack_air_toluene,0.036,observed_Testis_Per100k,-0.0,0,0.015
pctSmoking,0.036,observed_Testis_Per100k,0.35,0,0.0
pctElderly,0.036,observed_Testis_Per100k,25.28,10,0.012
income,0.036,observed_Testis_Per100k,0.0,0,0.001
higherEd,0.036,observed_Testis_Per100k,10.14,2,0.001
unemploy,0.036,observed_Testis_Per100k,-17.69,10,0.108
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.118,observed_Thyroid_Per100k,36.06,7,0.0
n_5_2_stack_air_toluene,0.118,observed_Thyroid_Per100k,-0.0,0,0.0
pctSmoking,0.118,observed_Thyroid_Per100k,-0.17,0,0.534
pctElderly,0.118,observed_Thyroid_Per100k,166.64,21,0.0
income,0.118,observed_Thyroid_Per100k,0.0,0,0.0
higherEd,0.118,observed_Thyroid_Per100k,19.62,9,0.042
unemploy,0.118,observed_Thyroid_Per100k,-162.55,32,0.0
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.108,observed_Uterus_Per100k,25.25,7,0.001
n_5_2_stack_air_toluene,0.108,observed_Uterus_Per100k,0.0,0,0.773
pctSmoking,0.108,observed_Uterus_Per100k,0.19,0,0.513
pctElderly,0.108,observed_Uterus_Per100k,348.91,36,0.0
income,0.108,observed_Uterus_Per100k,0.0,0,0.124
higherEd,0.108,observed_Uterus_Per100k,15.42,9,0.089
unemploy,0.108,observed_Uterus_Per100k,-33.83,26,0.195
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.336,observed_Total_Per100k,-174.88,94,0.063
n_5_2_stack_air_toluene,0.336,observed_Total_Per100k,-0.0,0,0.809
pctSmoking,0.336,observed_Total_Per100k,48.18,8,0.0
pctElderly,0.336,observed_Total_Per100k,11319.04,392,0.0
income,0.336,observed_Total_Per100k,0.01,0,0.0
higherEd,0.336,observed_Total_Per100k,337.48,220,0.126
unemploy,0.336,observed_Total_Per100k,-1468.38,525,0.005
