higherEd,0.084,observed_Ovary_Per100k,11,5,0.026
unemploy,0.084,observed_Ovary_Per100k,-37,14,0.013
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.178,observed_Pancreas_Per100k,-20,7,0.007
benzeneTotal,0.178,observed_Pancreas_Per100k,0,0,0.281
pctSmoking,0.178,observed_Pancreas_Per100k,0,0,0.003
pctElderly,0.178,observed_Pancreas_Per100k,485,17,0.0
income,0.178,observed_Pancreas_Per100k,0,0,0.001
higherEd,0.178,observed_Pancreas_Per100k,0,9,0.993
unemploy,0.178,observed_Pancreas_Per100k,9,26,0.726
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.199,observed_Prostate_Per100k,-60,23,0.012
benzeneTotal,0.199,observed_Prostate_Per100k,0,0,0.915
pctSmoking,0.199,observed_Prostate_Per100k,7,0,0.0
pctElderly,0.199,observed_Prostate_Per100k,1244,56,0.0
income,0.199,observed_Prostate_Per100k,0,0,0.0
higherEd,0.199,observed_Prostate_Per100k,115,28,0.0
unemploy,0.199,observed_Prostate_Per100k,20,81,0.8
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.024,observed_Soft_Tissue_Per100k,8,2,0.006
benzeneTotal,0.024,observed_Soft_Tissue_Per100k,0,0,0.834
pctSmoking,0.024,observed_Soft_Tissue_Per100k,0,0,0.374
pctElderly,0.024,observed_Soft_Tissue_Per100k,59,6,0.0
income,0.024,observed_Soft_Tissue_Per100k,0,0,0.239
higherEd,0.024,observed_Soft_Tissue_Per100k,2,3,0.501
unemploy,0.024,observed_Soft_Tissue_Per100k,-12,10,0.221
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.081,observed_Stomach_Per100k,67,5,0.0
benzeneTotal,0.081,observed_Stomach_Per100k,0,0,0.84
pctSmoking,0.081,observed_Stomach_Per100k,-1,0,0.0
pctElderly,0.081,observed_Stomach_Per100k,187,12,0.0
income,0.081,observed_Stomach_Per100k,0,0,0.0
higherEd,0.081,observed_Stomach_Per100k,-17,6,0.005
unemploy,0.081,observed_Stomach_Per100k,31,17,0.076
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.036,observed_Testis_Per100k,-4,2,0.095
benzeneTotal,0.036,observed_Testis_Per100k,0,0,0.152
pctSmoking,0.036,observed_Testis_Per100k,0,0,0.0
pctElderly,0.036,observed_Testis_Per100k,25,5,0.0
income,0.036,observed_Testis_Per100k,0,0,0.001
higherEd,0.036,observed_Testis_Per100k,10,2,0.001
unemploy,0.036,observed_Testis_Per100k,-17,8,0.035
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.117,observed_Thyroid_Per100k,35,6,0.0
benzeneTotal,0.117,observed_Thyroid_Per100k,0,0,0.534
pctSmoking,0.117,observed_Thyroid_Per100k,0,0,0.499
pctElderly,0.117,observed_Thyroid_Per100k,166,16,0.0
income,0.117,observed_Thyroid_Per100k,0,0,0.0
higherEd,0.117,observed_Thyroid_Per100k,19,8,0.018
unemploy,0.117,observed_Thyroid_Per100k,-161,23,0.0
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.108,observed_Uterus_Per100k,25,7,0.001
benzeneTotal,0.108,observed_Uterus_Per100k,0,0,0.667
pctSmoking,0.108,observed_Uterus_Per100k,0,0,0.471
pctElderly,0.108,observed_Uterus_Per100k,348,17,0.0
income,0.108,observed_Uterus_Per100k,0,0,0.146
higherEd,0.108,observed_Uterus_Per100k,15,9,0.091
unemploy,0.108,observed_Uterus_Per100k,-34,25,0.188
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.336,observed_Total_Per100k,-172,129,0.182
benzeneTotal,0.336,observed_Total_Per100k,0,0,0.539
pctSmoking,0.336,observed_Total_Per100k,48,4,0.0
pctElderly,0.336,observed_Total_Per100k,11316,303,0.0
income,0.336,observed_Total_Per100k,0,0,0.0
higherEd,0.336,observed_Total_Per100k,337,155,0.03
unemploy,0.336,observed_Total_Per100k,-1473,441,0.001
